id,home,away,home_score,away_score,week,season,seasontype
291108021,PHI,DAL,16,20,9,2009,2
291109007,DEN,PIT,10,28,9,2009,2
291112025,SF,CHI,6,10,10,2009,2
291115010,TEN,BUF,17,41,10,2009,2
291115014,STL,NO,23,28,10,2009,2
291115015,MIA,TB,23,25,10,2009,2
291115016,MIN,DET,10,27,10,2009,2
291115020,NYJ,JAX,22,24,10,2009,2
291115023,PIT,CIN,12,18,10,2009,2
291115028,WSH,DEN,17,27,10,2009,2
291115029,CAR,ATL,19,28,10,2009,2
291115013,OAK,KC,10,16,10,2009,2
291115009,GB,DAL,7,17,10,2009,2
291115022,ARI,SEA,20,31,10,2009,2
291115024,SD,PHI,23,31,10,2009,2
291115011,IND,NE,34,35,10,2009,2
291116005,CLE,BAL,0,16,10,2009,2
291119029,CAR,MIA,17,24,11,2009,2
291122006,DAL,WSH,6,7,11,2009,2
291122008,DET,CLE,37,38,11,2009,2
291122009,GB,SF,24,30,11,2009,2
291122012,KC,PIT,24,27,11,2009,2
291122016,MIN,SEA,9,35,11,2009,2
291122019,NYG,ATL,31,34,11,2009,2
291122027,TB,NO,7,38,11,2009,2
291122030,JAX,BUF,15,18,11,2009,2
291122033,BAL,IND,15,17,11,2009,2
291122014,STL,ARI,13,21,11,2009,2
291122007,DEN,SD,3,32,11,2009,2
291122013,OAK,CIN,17,20,11,2009,2
291122017,NE,NYJ,14,31,11,2009,2
291122003,CHI,PHI,20,24,11,2009,2
291123034,HOU,TEN,17,20,11,2009,2
291126008,DET,GB,12,34,12,2009,2
291126006,DAL,OAK,7,24,12,2009,2
291126007,DEN,NYG,6,26,12,2009,2
291129001,ATL,TB,17,20,12,2009,2
291129002,BUF,MIA,14,31,12,2009,2
291129004,CIN,CLE,7,16,12,2009,2
291129014,STL,SEA,17,27,12,2009,2
291129020,NYJ,CAR,6,17,12,2009,2
291129021,PHI,WSH,24,27,12,2009,2
291129034,HOU,IND,27,35,12,2009,2
291129024,SD,KC,14,43,12,2009,2
291129025,SF,JAX,3,20,12,2009,2
291129010,TEN,ARI,17,20,12,2009,2
291129016,MIN,CHI,10,36,12,2009,2
291129033,BAL,PIT,17,20,12,2009,2
291130018,NO,NE,17,38,12,2009,2
291203002,BUF,NYJ,13,19,13,2009,2
291206001,ATL,PHI,7,34,13,2009,2
291206003,CHI,STL,9,17,13,2009,2
291206004,CIN,DET,13,23,13,2009,2
291206011,IND,TEN,17,27,13,2009,2
291206012,KC,DEN,13,44,13,2009,2
291206015,MIA,NE,21,22,13,2009,2
291206023,PIT,OAK,24,27,13,2009,2
291206028,WSH,NO,30,33,13,2009,2
291206029,CAR,TB,6,16,13,2009,2
291206030,JAX,HOU,18,23,13,2009,2
291206005,CLE,SD,23,30,13,2009,2
291206019,NYG,DAL,24,31,13,2009,2
291206026,SEA,SF,17,20,13,2009,2
291206022,ARI,MIN,17,30,13,2009,2
291207009,GB,BAL,14,27,13,2009,2
291210005,CLE,PIT,6,13,14,2009,2
291213001,ATL,NO,23,26,14,2009,2
291213003,CHI,GB,14,21,14,2009,2
291213011,IND,DEN,16,28,14,2009,2
291213012,KC,BUF,10,16,14,2009,2
291213016,MIN,CIN,10,30,14,2009,2
291213017,NE,CAR,10,20,14,2009,2
291213027,TB,NYJ,3,26,14,2009,2
291213030,JAX,MIA,10,14,14,2009,2
291213033,BAL,DET,3,48,14,2009,2
291213034,HOU,SEA,7,34,14,2009,2
291213010,TEN,STL,7,47,14,2009,2
291213013,OAK,WSH,13,34,14,2009,2
291213006,DAL,SD,17,20,14,2009,2
291213019,NYG,PHI,38,45,14,2009,2
291214025,SF,ARI,9,24,14,2009,2
291217030,JAX,IND,31,35,15,2009,2
291219018,NO,DAL,17,24,15,2009,2
291220002,BUF,NE,10,17,15,2009,2
291220008,DET,ARI,24,31,15,2009,2
291220010,TEN,MIA,24,27,15,2009,2
291220012,KC,CLE,34,41,15,2009,2
291220014,STL,HOU,13,16,15,2009,2
291220020,NYJ,ATL,7,10,15,2009,2
291220007,DEN,OAK,19,20,15,2009,2
291220024,SD,CIN,24,27,15,2009,2
291220021,PHI,SF,13,27,15,2009,2
291220023,PIT,GB,36,37,15,2009,2
291220026,SEA,TB,7,24,15,2009,2
291220033,BAL,CHI,7,31,15,2009,2
291220029,CAR,MIN,7,26,15,2009,2
291221028,WSH,NYG,12,45,15,2009,2
291225010,TEN,SD,17,42,16,2009,2
291227001,ATL,BUF,3,31,16,2009,2
291227004,CIN,KC,10,17,16,2009,2
291227005,CLE,OAK,9,23,16,2009,2
291227009,GB,SEA,10,48,16,2009,2
291227015,MIA,HOU,20,27,16,2009,2
291227017,NE,JAX,7,35,16,2009,2
291227018,NO,TB,17,20,16,2009,2
291227019,NYG,CAR,9,41,16,2009,2
291227023,PIT,BAL,20,23,16,2009,2
291227022,ARI,STL,10,31,16,2009,2
291227025,SF,DET,6,20,16,2009,2
291227011,IND,NYJ,15,29,16,2009,2
291227021,PHI,DEN,27,30,16,2009,2
291227028,WSH,DAL,0,17,16,2009,2
291228003,CHI,MIN,30,36,16,2009,2
300103002,BUF,IND,7,30,17,2009,2
300103005,CLE,JAX,17,23,17,2009,2
300103008,DET,CHI,23,37,17,2009,2
300103014,STL,SF,6,28,17,2009,2
300103015,MIA,PIT,24,30,17,2009,2
300103016,MIN,NYG,7,44,17,2009,2
300103027,TB,ATL,10,20,17,2009,2
300103029,CAR,NO,10,23,17,2009,2
300103034,HOU,NE,27,34,17,2009,2
300103006,DAL,PHI,0,24,17,2009,2
300103007,DEN,KC,24,44,17,2009,2
300103013,OAK,BAL,13,21,17,2009,2
300103022,ARI,GB,7,33,17,2009,2
300103024,SD,WSH,20,23,17,2009,2
300103026,SEA,TEN,13,17,17,2009,2
300103020,NYJ,CIN,0,37,17,2009,2
300109004,CIN,NYJ,14,24,1,2009,3
300109006,DAL,PHI,14,34,1,2009,3
300110017,NE,BAL,14,33,1,2009,3
300110022,ARI,GB,45,51,1,2009,3
300116018,NO,ARI,14,45,2,2009,3
300116011,IND,BAL,3,20,2,2009,3
300117016,MIN,DAL,3,34,2,2009,3
300117024,SD,NYJ,14,17,2,2009,3
300124011,IND,NYJ,17,30,3,2009,3
300124018,NO,MIN,28,31,3,2009,3
300131031,AFC,NFC,34,41,4,2009,3
300207011,IND,NO,17,31,5,2009,3
280803028,WSH,IND,16,30,1,2008,1
280807008,DET,NYG,10,13,2,2008,1
280807005,CLE,NYJ,20,24,2,2008,1
280807017,NE,BAL,15,16,2,2008,1
280807003,CHI,KC,20,24,2,2008,1
280807022,ARI,NO,10,24,2,2008,1
280808023,PIT,PHI,10,16,2,2008,1
280808016,MIN,SEA,17,34,2,2008,1
280808013,OAK,SF,6,18,2,2008,1
280809028,WSH,BUF,14,17,2,2008,1
280809015,MIA,TB,6,17,2,2008,1
280809029,CAR,IND,20,23,2,2008,1
280809030,JAX,ATL,17,20,2,2008,1
280809010,TEN,STL,13,34,2,2008,1
280809034,HOU,DEN,16,19,2,2008,1
280809024,SD,DAL,17,31,2,2008,1
280811009,GB,CIN,17,20,2,2008,1
280814002,BUF,PIT,21,24,3,2008,1
280814021,PHI,CAR,13,24,3,2008,1
280816020,NYJ,WSH,10,13,3,2008,1
280816001,ATL,IND,9,16,3,2008,1
280816030,JAX,MIA,14,19,3,2008,1
280816033,BAL,MIN,15,23,3,2008,1
280815010,TEN,OAK,16,17,3,2008,1
280816012,KC,ARI,17,27,3,2008,1
280816014,STL,SD,6,7,3,2008,1
280816018,NO,HOU,27,31,3,2008,1
280816007,DEN,DAL,13,23,3,2008,1
280816025,SF,GB,6,34,3,2008,1
280816026,SEA,CHI,26,29,3,2008,1
280817004,CIN,DET,10,27,3,2008,1
280817027,TB,NE,10,27,3,2008,1
280818019,NYG,CLE,34,37,3,2008,1
280821003,CHI,SF,30,37,4,2008,1
280822001,ATL,TEN,3,17,4,2008,1
280822017,NE,PHI,17,27,4,2008,1
280822006,DAL,HOU,22,23,4,2008,1
280822007,DEN,GB,24,27,4,2008,1
280823008,DET,CLE,6,26,4,2008,1
280823020,NYJ,NYG,7,10,4,2008,1
280823015,MIA,KC,0,24,4,2008,1
280823027,TB,JAX,17,23,4,2008,1
280823029,CAR,WSH,3,47,4,2008,1
280823004,CIN,NO,0,13,4,2008,1
280823014,STL,BAL,10,24,4,2008,1
280823016,MIN,PIT,10,12,4,2008,1
280823013,OAK,ARI,0,24,4,2008,1
280824011,IND,BUF,7,20,4,2008,1
280825024,SD,SEA,17,18,4,2008,1
280828002,BUF,DET,6,14,5,2008,1
280828021,PHI,NYJ,20,27,5,2008,1
280828009,GB,TEN,21,23,5,2008,1
280828011,IND,CIN,7,27,5,2008,1
280828012,KC,STL,17,21,5,2008,1
280828019,NYG,NE,14,19,5,2008,1
280828023,PIT,CAR,16,19,5,2008,1
280828028,WSH,JAX,3,24,5,2008,1
280828033,BAL,ATL,9,10,5,2008,1
280828005,CLE,CHI,10,16,5,2008,1
280828006,DAL,MIN,10,16,5,2008,1
280828018,NO,MIA,10,14,5,2008,1
280828034,HOU,TB,6,16,5,2008,1
280829022,ARI,DEN,14,28,5,2008,1
280829025,SF,SD,17,20,5,2008,1
280829026,SEA,OAK,16,23,5,2008,1
280904019,NYG,WSH,7,16,1,2008,2
280907001,ATL,DET,21,34,1,2008,2
280907002,BUF,SEA,10,34,1,2008,2
280907010,TEN,JAX,10,17,1,2008,2
280907015,MIA,NYJ,14,20,1,2008,2
280907017,NE,KC,10,17,1,2008,2
280907018,NO,TB,20,24,1,2008,2
280907021,PHI,STL,3,38,1,2008,2
280907023,PIT,HOU,17,38,1,2008,2
280907033,BAL,CIN,10,17,1,2008,2
280907005,CLE,DAL,10,28,1,2008,2
280907024,SD,CAR,24,26,1,2008,2
280907025,SF,ARI,13,23,1,2008,2
280907011,IND,CHI,13,29,1,2008,2
280908009,GB,MIN,19,24,1,2008,2
280908013,OAK,DEN,14,41,1,2008,2
280914004,CIN,TEN,7,24,2,2008,2
280914008,DET,GB,25,48,2,2008,2
280914012,KC,OAK,8,23,2,2008,2
280914014,STL,NYG,13,41,2,2008,2
280914016,MIN,IND,15,18,2,2008,2
280914028,WSH,NO,24,29,2,2008,2
280914029,CAR,CHI,17,20,2,2008,2
280914030,JAX,BUF,16,20,2,2008,2
280914026,SEA,SF,30,33,2,2008,2
280914027,TB,ATL,9,24,2,2008,2
280914007,DEN,SD,38,39,2,2008,2
280914020,NYJ,NE,10,19,2,2008,2
280914022,ARI,MIA,10,31,2,2008,2
280914005,CLE,PIT,6,10,2,2008,2
280915006,DAL,PHI,37,41,2,2008,2
280921001,ATL,KC,14,38,3,2008,2
280921002,BUF,OAK,23,24,3,2008,2
280921003,CHI,TB,24,27,3,2008,2
280921010,TEN,HOU,12,31,3,2008,2
280921016,MIN,CAR,10,20,3,2008,2
280921017,NE,MIA,13,38,3,2008,2
280921019,NYG,CIN,23,26,3,2008,2
280921028,WSH,ARI,17,24,3,2008,2
280921007,DEN,NO,32,34,3,2008,2
280921025,SF,DET,13,31,3,2008,2
280921026,SEA,STL,13,37,3,2008,2
280921011,IND,JAX,21,23,3,2008,2
280921021,PHI,PIT,6,15,3,2008,2
280921033,BAL,CLE,10,28,3,2008,2
280921009,GB,DAL,16,27,3,2008,2
280922024,SD,NYJ,29,48,3,2008,2
280928004,CIN,CLE,12,20,4,2008,2
280928010,TEN,MIN,17,30,4,2008,2
280928012,KC,DEN,19,33,4,2008,2
280928018,NO,SF,17,31,4,2008,2
280928020,NYJ,ARI,35,56,4,2008,2
280928027,TB,GB,21,30,4,2008,2
280928029,CAR,ATL,9,24,4,2008,2
280928030,JAX,HOU,27,30,4,2008,2
280928013,OAK,SD,18,28,4,2008,2
280928014,STL,BUF,14,31,4,2008,2
280928006,DAL,WSH,24,26,4,2008,2
280928003,CHI,PHI,20,24,4,2008,2
280929023,PIT,BAL,20,23,4,2008,2
281005008,DET,CHI,7,34,5,2008,2
281005009,GB,ATL,24,27,5,2008,2
281005015,MIA,SD,10,17,5,2008,2
281005019,NYG,SEA,6,44,5,2008,2
281005021,PHI,WSH,17,23,5,2008,2
281005029,CAR,KC,0,34,5,2008,2
281005033,BAL,TEN,10,13,5,2008,2
281005034,HOU,IND,27,31,5,2008,2
281005007,DEN,TB,13,16,5,2008,2
281005006,DAL,CIN,22,31,5,2008,2
281005022,ARI,BUF,17,41,5,2008,2
281005025,SF,NE,21,30,5,2008,2
281005030,JAX,PIT,21,26,5,2008,2
281006018,NO,MIN,27,30,5,2008,2
281012001,ATL,CHI,20,22,6,2008,2
281012011,IND,BAL,3,31,6,2008,2
281012016,MIN,DET,10,12,6,2008,2
281012018,NO,OAK,3,34,6,2008,2
281012020,NYJ,CIN,14,26,6,2008,2
281012027,TB,CAR,3,27,6,2008,2
281012028,WSH,STL,17,19,6,2008,2
281012034,HOU,MIA,28,29,6,2008,2
281012007,DEN,JAX,17,24,6,2008,2
281012022,ARI,DAL,24,30,6,2008,2
281012025,SF,PHI,26,40,6,2008,2
281012026,SEA,GB,17,27,6,2008,2
281012024,SD,NE,10,30,6,2008,2
281013005,CLE,NYG,14,35,6,2008,2
281019002,BUF,SD,14,23,7,2008,2
281019003,CHI,MIN,41,48,7,2008,2
281019004,CIN,PIT,10,38,7,2008,2
281019012,KC,TEN,10,34,7,2008,2
281019014,STL,DAL,14,34,7,2008,2
281019015,MIA,BAL,13,27,7,2008,2
281019019,NYG,SF,17,29,7,2008,2
281019029,CAR,NO,7,30,7,2008,2
281019034,HOU,DET,21,28,7,2008,2
281019009,GB,IND,14,34,7,2008,2
281019013,OAK,NYJ,13,16,7,2008,2
281019028,WSH,CLE,11,14,7,2008,2
281019027,TB,SEA,10,20,7,2008,2
281020017,NE,DEN,7,41,7,2008,2
281026006,DAL,TB,9,13,8,2008,2
281026008,DET,WSH,17,25,8,2008,2
281026015,MIA,BUF,16,25,8,2008,2
281026017,NE,STL,16,23,8,2008,2
281026018,NO,SD,32,37,8,2008,2
281026020,NYJ,KC,24,28,8,2008,2
281026021,PHI,ATL,14,27,8,2008,2
281026029,CAR,ARI,23,27,8,2008,2
281026033,BAL,OAK,10,29,8,2008,2
281026030,JAX,CLE,17,23,8,2008,2
281026034,HOU,CIN,6,35,8,2008,2
281026023,PIT,NYG,14,21,8,2008,2
281026025,SF,SEA,13,34,8,2008,2
281027010,TEN,IND,21,31,8,2008,2
281102002,BUF,NYJ,17,26,9,2008,2
281102003,CHI,DET,23,27,9,2008,2
281102004,CIN,JAX,19,21,9,2008,2
281102005,CLE,BAL,27,37,9,2008,2
281102010,TEN,GB,16,19,9,2008,2
281102012,KC,TB,27,30,9,2008,2
281102014,STL,ARI,13,34,9,2008,2
281102016,MIN,HOU,21,28,9,2008,2
281102007,DEN,MIA,17,26,9,2008,2
281102013,OAK,ATL,0,24,9,2008,2
281102019,NYG,DAL,14,35,9,2008,2
281102026,SEA,PHI,7,26,9,2008,2
281102011,IND,NE,15,18,9,2008,2
281103028,WSH,PIT,6,23,9,2008,2
281106005,CLE,DEN,30,34,10,2008,2
281109001,ATL,NO,20,34,10,2008,2
281109003,CHI,TEN,14,21,10,2008,2
281109008,DET,JAX,14,38,10,2008,2
281109015,MIA,SEA,19,21,10,2008,2
281109016,MIN,GB,27,28,10,2008,2
281109017,NE,BUF,10,20,10,2008,2
281109020,NYJ,STL,3,47,10,2008,2
281109034,HOU,BAL,13,41,10,2008,2
281109013,OAK,CAR,6,17,10,2008,2
281109023,PIT,IND,20,24,10,2008,2
281109024,SD,KC,19,20,10,2008,2
281109021,PHI,NYG,31,36,10,2008,2
281110022,ARI,SF,24,29,10,2008,2
281113017,NE,NYJ,31,34,11,2008,2
281116001,ATL,DEN,20,24,11,2008,2
281116004,CIN,PHI,13,13,11,2008,2
281116009,GB,CHI,3,37,11,2008,2
281116011,IND,HOU,27,33,11,2008,2
281116012,KC,NO,20,30,11,2008,2
281116015,MIA,OAK,15,17,11,2008,2
281116019,NYG,BAL,10,30,11,2008,2
281116027,TB,MIN,13,19,11,2008,2
281116029,CAR,DET,22,31,11,2008,2
281116025,SF,STL,16,35,11,2008,2
281116026,SEA,ARI,20,26,11,2008,2
281116023,PIT,SD,10,11,11,2008,2
281116030,JAX,TEN,14,24,11,2008,2
281116028,WSH,DAL,10,14,11,2008,2
281117002,BUF,CLE,27,29,11,2008,2
281120023,PIT,CIN,10,27,12,2008,2
281123005,CLE,HOU,6,16,12,2008,2
281123006,DAL,SF,22,35,12,2008,2
281123008,DET,TB,20,38,12,2008,2
281123010,TEN,NYJ,13,34,12,2008,2
281123012,KC,BUF,31,54,12,2008,2
281123014,STL,CHI,3,27,12,2008,2
281123015,MIA,NE,28,48,12,2008,2
281123030,JAX,MIN,12,30,12,2008,2
281123033,BAL,PHI,7,36,12,2008,2
281123007,DEN,OAK,10,31,12,2008,2
281123001,ATL,CAR,28,45,12,2008,2
281123022,ARI,NYG,29,37,12,2008,2
281123026,SEA,WSH,17,20,12,2008,2
281123024,SD,IND,20,23,12,2008,2
281124018,NO,GB,29,51,12,2008,2
281127008,DET,TEN,10,47,13,2008,2
281127006,DAL,SEA,9,34,13,2008,2
281127021,PHI,ARI,20,48,13,2008,2
281130002,BUF,SF,3,10,13,2008,2
281130004,CIN,BAL,3,34,13,2008,2
281130005,CLE,IND,6,10,13,2008,2
281130009,GB,CAR,31,35,13,2008,2
281130014,STL,MIA,12,16,13,2008,2
281130027,TB,NO,20,23,13,2008,2
281130028,WSH,NYG,7,23,13,2008,2
281130024,SD,ATL,16,22,13,2008,2
281130013,OAK,KC,13,20,13,2008,2
281130017,NE,PIT,10,33,13,2008,2
281130020,NYJ,DEN,17,34,13,2008,2
281130016,MIN,CHI,14,34,13,2008,2
281201034,HOU,JAX,17,30,13,2008,2
281204024,SD,OAK,7,34,14,2008,2
281207003,CHI,JAX,10,23,14,2008,2
281207008,DET,MIN,16,20,14,2008,2
281207009,GB,HOU,21,24,14,2008,2
281207010,TEN,CLE,9,28,14,2008,2
281207011,IND,CIN,3,35,14,2008,2
281207018,NO,ATL,25,29,14,2008,2
281207019,NYG,PHI,14,20,14,2008,2
281207002,BUF,MIA,3,16,14,2008,2
281207007,DEN,KC,17,24,14,2008,2
281207025,SF,NYJ,14,24,14,2008,2
281207026,SEA,NE,21,24,14,2008,2
281207022,ARI,STL,10,34,14,2008,2
281207023,PIT,DAL,13,20,14,2008,2
281207033,BAL,WSH,10,24,14,2008,2
281208029,CAR,TB,23,38,14,2008,2
281211003,CHI,NO,24,27,15,2008,2
281214001,ATL,TB,10,13,15,2008,2
281214004,CIN,WSH,13,20,15,2008,2
281214011,IND,DET,21,31,15,2008,2
281214012,KC,SD,21,22,15,2008,2
281214014,STL,SEA,20,23,15,2008,2
281214015,MIA,SF,9,14,15,2008,2
281214020,NYJ,BUF,27,31,15,2008,2
281214030,JAX,GB,16,20,15,2008,2
281214034,HOU,TEN,12,13,15,2008,2
281214022,ARI,MIN,14,35,15,2008,2
281214013,OAK,NE,26,49,15,2008,2
281214029,CAR,DEN,10,30,15,2008,2
281214033,BAL,PIT,9,13,15,2008,2
281214006,DAL,NYG,8,20,15,2008,2
281215021,PHI,CLE,10,30,15,2008,2
281218030,JAX,IND,24,31,16,2008,2
281220006,DAL,BAL,24,33,16,2008,2
281221005,CLE,CIN,0,14,16,2008,2
281221008,DET,NO,7,42,16,2008,2
281221010,TEN,PIT,14,31,16,2008,2
281221012,KC,MIA,31,38,16,2008,2
281221014,STL,SF,16,17,16,2008,2
281221017,NE,ARI,7,47,16,2008,2
281221027,TB,SD,24,41,16,2008,2
281221007,DEN,BUF,23,30,16,2008,2
281221013,OAK,HOU,16,27,16,2008,2
281221026,SEA,NYJ,3,13,16,2008,2
281221016,MIN,ATL,17,24,16,2008,2
281221028,WSH,PHI,3,10,16,2008,2
281221019,NYG,CAR,28,34,16,2008,2
281222003,CHI,GB,17,20,16,2008,2
281228001,ATL,STL,27,31,17,2008,2
281228002,BUF,NE,0,13,17,2008,2
281228004,CIN,KC,6,16,17,2008,2
281228009,GB,DET,21,31,17,2008,2
281228011,IND,TEN,0,23,17,2008,2
281228016,MIN,NYG,19,20,17,2008,2
281228018,NO,CAR,31,33,17,2008,2
281228023,PIT,CLE,0,31,17,2008,2
281228027,TB,OAK,24,31,17,2008,2
281228034,HOU,CHI,24,31,17,2008,2
281228020,NYJ,MIA,17,24,17,2008,2
281228021,PHI,DAL,6,44,17,2008,2
281228022,ARI,SEA,21,34,17,2008,2
281228025,SF,WSH,24,27,17,2008,2
281228033,BAL,JAX,7,27,17,2008,2
281228024,SD,DEN,21,52,17,2008,2
290103022,ARI,ATL,24,30,1,2008,3
290103024,SD,IND,17,23,1,2008,3
290104015,MIA,BAL,9,27,1,2008,3
290104016,MIN,PHI,14,26,1,2008,3
290110010,TEN,BAL,10,13,2,2008,3
290110029,CAR,ARI,13,33,2,2008,3
290111019,NYG,PHI,11,23,2,2008,3
290111023,PIT,SD,24,35,2,2008,3
290118022,ARI,PHI,25,32,3,2008,3
290118023,PIT,BAL,14,23,3,2008,3
290201022,ARI,PIT,23,27,4,2008,3
290208031,AFC,NFC,21,30,5,2008,3
270809008,DET,CIN,26,27,1,2007,1
270809006,DAL,IND,10,23,1,2007,1
270810020,NYJ,ATL,16,31,1,2007,1
270810027,TB,NE,10,13,1,2007,1
270810016,MIN,STL,10,13,1,2007,1
270810018,NO,BUF,10,13,1,2007,1
270811005,CLE,KC,12,16,1,2007,1
270811015,MIA,JAX,17,18,1,2007,1
270811023,PIT,GB,9,13,1,2007,1
270811010,TEN,WSH,6,14,1,2007,1
270811019,NYG,CAR,21,24,1,2007,1
270811034,HOU,CHI,19,20,1,2007,1
270811013,OAK,ARI,23,27,1,2007,1
270812024,SD,SEA,16,24,1,2007,1
270813033,BAL,PHI,3,29,1,2007,1
270813025,SF,DEN,13,17,1,2007,1
270816012,KC,MIA,10,11,2,2007,1
270817002,BUF,ATL,10,13,2,2007,1
270817021,PHI,CAR,10,27,2,2007,1
270817017,NE,TEN,24,27,2,2007,1
270817020,NYJ,MIN,20,37,2,2007,1
270818022,ARI,HOU,20,33,2,2007,1
270818005,CLE,DET,20,23,2,2007,1
270818004,CIN,NO,19,27,2,2007,1
270818030,JAX,TB,19,31,2,2007,1
270818006,DAL,DEN,20,31,2,2007,1
270818009,GB,SEA,13,48,2,2007,1
270818014,STL,SD,13,30,2,2007,1
270818028,WSH,PIT,10,12,2,2007,1
270818025,SF,OAK,21,26,2,2007,1
270819033,BAL,NYG,12,13,2,2007,1
270820011,IND,CHI,24,27,2,2007,1
270823009,GB,JAX,13,21,3,2007,1
270823012,KC,NO,7,30,3,2007,1
270824002,BUF,TEN,17,28,3,2007,1
270824029,CAR,NE,7,24,3,2007,1
270824013,OAK,STL,10,20,3,2007,1
270825011,IND,DET,10,37,3,2007,1
270825015,MIA,TB,28,31,3,2007,1
270825003,CHI,SF,28,31,3,2007,1
270825019,NYG,NYJ,12,20,3,2007,1
270825028,WSH,BAL,7,13,3,2007,1
270825034,HOU,DAL,16,28,3,2007,1
270825007,DEN,CLE,16,17,3,2007,1
270825026,SEA,MIN,13,30,3,2007,1
270825022,ARI,SD,31,33,3,2007,1
270826023,PIT,PHI,13,27,3,2007,1
270827001,ATL,CIN,19,24,3,2007,1
270830008,DET,BUF,13,16,4,2007,1
270830017,NE,NYG,20,27,4,2007,1
270830021,PHI,NYJ,11,13,4,2007,1
270830030,JAX,WSH,14,31,4,2007,1
270830003,CHI,CLE,9,19,4,2007,1
270830010,TEN,GB,14,30,4,2007,1
270830014,STL,KC,3,10,4,2007,1
270830016,MIN,DAL,14,23,4,2007,1
270830018,NO,MIA,0,7,4,2007,1
270830027,TB,HOU,24,31,4,2007,1
270830029,CAR,PIT,3,19,4,2007,1
270830007,DEN,ARI,3,21,4,2007,1
270830024,SD,SF,13,16,4,2007,1
270830026,SEA,OAK,14,19,4,2007,1
270831001,ATL,BAL,10,13,4,2007,1
270831004,CIN,IND,6,14,4,2007,1
270906011,IND,NO,10,41,1,2007,2
270909002,BUF,DEN,14,15,1,2007,2
270909005,CLE,PIT,7,34,1,2007,2
270909009,GB,PHI,13,16,1,2007,2
270909014,STL,CAR,13,27,1,2007,2
270909016,MIN,ATL,3,24,1,2007,2
270909020,NYJ,NE,14,38,1,2007,2
270909028,WSH,MIA,13,16,1,2007,2
270909030,JAX,TEN,10,13,1,2007,2
270909034,HOU,KC,3,20,1,2007,2
270909013,OAK,DET,21,36,1,2007,2
270909024,SD,CHI,3,14,1,2007,2
270909026,SEA,TB,6,20,1,2007,2
270909006,DAL,NYG,35,45,1,2007,2
270910004,CIN,BAL,20,27,1,2007,2
270910025,SF,ARI,17,20,1,2007,2
270916005,CLE,CIN,45,51,2,2007,2
270916010,TEN,IND,20,22,2,2007,2
270916014,STL,SF,16,17,2,2007,2
270916019,NYG,GB,13,35,2,2007,2
270916023,PIT,BUF,3,26,2,2007,2
270916027,TB,NO,14,31,2,2007,2
270916029,CAR,HOU,21,34,2,2007,2
270916030,JAX,ATL,7,13,2,2007,2
270916008,DET,MIN,17,20,2,2007,2
270916015,MIA,DAL,20,37,2,2007,2
270916022,ARI,SEA,20,23,2,2007,2
270916003,CHI,KC,10,20,2,2007,2
270916007,DEN,OAK,20,23,2,2007,2
270916033,BAL,NYJ,13,20,2,2007,2
270916017,NE,SD,14,38,2,2007,2
270917021,PHI,WSH,12,20,2,2007,2
270923009,GB,SD,24,31,3,2007,2
270923012,KC,MIN,10,13,3,2007,2
270923017,NE,BUF,7,38,3,2007,2
270923020,NYJ,MIA,28,31,3,2007,2
270923021,PHI,DET,21,56,3,2007,2
270923023,PIT,SF,16,37,3,2007,2
270923027,TB,STL,3,24,3,2007,2
270923033,BAL,ARI,23,26,3,2007,2
270923034,HOU,IND,24,30,3,2007,2
270923007,DEN,JAX,14,23,3,2007,2
270923013,OAK,CLE,24,26,3,2007,2
270923026,SEA,CIN,21,24,3,2007,2
270923001,ATL,CAR,20,27,3,2007,2
270923028,WSH,NYG,17,24,3,2007,2
270923003,CHI,DAL,10,34,3,2007,2
270924018,NO,TEN,14,31,3,2007,2
270930001,ATL,HOU,16,26,4,2007,2
270930002,BUF,NYJ,14,17,4,2007,2
270930005,CLE,BAL,13,27,4,2007,2
270930006,DAL,STL,7,35,4,2007,2
270930008,DET,CHI,27,37,4,2007,2
270930015,MIA,OAK,17,35,4,2007,2
270930016,MIN,GB,16,23,4,2007,2
270930025,SF,SEA,3,23,4,2007,2
270930029,CAR,TB,7,20,4,2007,2
270930011,IND,DEN,20,38,4,2007,2
270930022,ARI,PIT,14,21,4,2007,2
270930024,SD,KC,16,30,4,2007,2
270930019,NYG,PHI,3,16,4,2007,2
271001004,CIN,NE,13,34,4,2007,2
271007010,TEN,ATL,13,20,5,2007,2
271007012,KC,JAX,7,17,5,2007,2
271007014,STL,ARI,31,34,5,2007,2
271007017,NE,CLE,17,34,5,2007,2
271007018,NO,CAR,13,16,5,2007,2
271007019,NYG,NYJ,24,35,5,2007,2
271007023,PIT,SEA,0,21,5,2007,2
271007028,WSH,DET,3,34,5,2007,2
271007034,HOU,MIA,19,22,5,2007,2
271007011,IND,TB,14,33,5,2007,2
271007007,DEN,SD,3,41,5,2007,2
271007025,SF,BAL,7,9,5,2007,2
271007009,GB,CHI,20,27,5,2007,2
271008002,BUF,DAL,24,25,5,2007,2
271014003,CHI,MIN,31,34,6,2007,2
271014005,CLE,MIA,31,41,6,2007,2
271014009,GB,WSH,14,17,6,2007,2
271014012,KC,CIN,20,27,6,2007,2
271014020,NYJ,PHI,9,16,6,2007,2
271014027,TB,TEN,10,13,6,2007,2
271014030,JAX,HOU,17,37,6,2007,2
271014033,BAL,STL,3,22,6,2007,2
